Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Region,State,City,Sales_Channel,Shipping_Mode,Delivery_Days,Payment_Method,Order_Status,Profit ,,,
O00536,31/07/2025,C0277,P032,3,36148,-5,108444,71466.84,North,Telangana,Hyderabad,Marketplace,Standard,4,Card,Cancelled,36977.16,,,
O00537,3/3/2025,C0354,P016,4,5244,35,14683.2,14910.96,South,Maharashtra,Pune,Mobile App,Express,5,Card,Cancelled,-227.76,,,
O00538,10/19/2025,C0490,P040,2,43276,0,86552,70798.24,West,Telangana,Hyderabad,Mobile App,Express,4,Card,Delivered,15753.76,,,
O00539,12/25/2025,C0385,P008,4,7378,5,28036.4,22464.05,East,Telangana,Hyderabad,Mobile App,Express,7,COD,Delivered,5572.35,,,
O00540,5/20/2025,C0318,P037,4,46975,5,178505,143402.29,East,Maharashtra,Mumbai,Website,Standard,2,Card,Delivered,35102.71,,,
O00541,10/24/2025,C0449,P001,2,35966,25,53949,43924.39,East,Telangana,Hyderabad,Website,Standard,3,Card,Delivered,10024.61,,,
O00542,6/26/2025,C0252,P005,3,21313,0,63939,52071.28,South,Telangana,Hyderabad,Marketplace,Express,7,Net Banking,Delivered,11867.72,,,
O00543,10/14/2025,C0138,P031,5,915,15,3888.75,3458.48,West,Telangana,Hyderabad,Mobile App,Standard,4,Net Banking,Delivered,430.27,,,
O01768,10/3/2025,C0077,P037,1,9337,25,7002.75,5732.57,East,Karnataka,Bengaluru,Website,Standard,6,Card,Delivered,1270.18,,,
O00545,1/2/2025,C0190,P043,3,8165,30,17146.5,20577.22,East,Karnataka,Bengaluru,Marketplace,Express,7,Card,Delivered,-3430.72,,,
O00546,2/2/2025,C0022,P042,3,23977,10,64737.9,55911.27,North,Telangana,Hyderabad,Marketplace,Same Day,4,COD,Delivered,8826.63,,,
O00547,10/11/2025,C0003,P045,1,37561,5,35682.95,28386.21,North,Telangana,Hyderabad,Marketplace,Express,5,COD,Cancelled,7296.74,,,
O00548,14/04/2025,C0237,P037,1,905,5,859.75,763.99,West,Telangana,Hyderabad,Marketplace,Standard,7,Card,Cancelled,95.76,,,
O00549,8/29/2025,C0179,P017,2,33030,10,59454,46395.72,North,Telangana,Hyderabad,Website,Express,4,Net Banking,Delivered,13058.28,,,
O00550,11/6/2025,C0283,P035,2,6945,0,13890,8488.33,East,Telangana,Hyderabad,Marketplace,Standard,5,Net Banking,Delivered,5401.67,,,
O00551,9/5/2025,C0011,P031,3,48813,25,109829.25,135288.21,South,Telangana,Hyderabad,Website,Express,4,Net Banking,Delivered,-25458.96,,,
O00552,1/16/2025,C0382,P023,5,3471,30,12148.5,14083.06,South,Maharashtra,Pune,Mobile App,Express,6,Card,Cancelled,-1934.56,,,
O00553,1/7/2025,C0467,P004,4,20701,-5,82804,68351.35,South,Telangana,Hyderabad,Website,Express,3,COD,Cancelled,14452.65,,,
O00554,2/15/2025,C0470,P003,3,47957,10,129483.9,131078.05,South,Telangana,Hyderabad,Website,Same Day,4,COD,Delivered,-1594.15,,,
O00555,5/24/2025,C0343,P022,4,2347,0,9388,6148.18,South,Telangana,Hyderabad,Website,Express,6,Net Banking,Cancelled,3239.82,,,
O00556,1/4/2025,C0187,P041,5,36918,20,147672,147624.64,East,Telangana,Hyderabad,Mobile App,Express,1,Net Banking,Cancelled,47.36,,,
O00557,10/13/2025,C0091,P014,1,643,20,514.4,440.78,South,Telangana,Hyderabad,Website,Express,1,COD,Delivered,73.62,,,
O00558,10/28/2025,C0187,P028,5,39286,5,186608.5,175397.73,North,Telangana,Hyderabad,Mobile App,Express,6,COD,Delivered,11210.77,,,
O01805,8/14/2025,C0422,P031,4,44789,25,134367,112907.06,North,Telangana,Hyderabad,Marketplace,Express,7,Card,Delivered,21459.94,,,
O00560,11/26/2025,C0176,P025,4,10226,30,28632.8,35472.93,North,Telangana,Hyderabad,Mobile App,Express,1,Card,Cancelled,-6840.13,,,
O00561,7/17/2025,C0257,P028,3,48563,0,145689,128872.87,West,Karnataka,Bengaluru,Website,Express,3,Card,Delivered,16816.13,,,
O00562,20/09/2025,C0211,P022,3,36178,20,86827.2,87290.18,West,Telangana,Hyderabad,Website,Express,2,Net Banking,Delivered,-462.98,,,
O00563,6/1/2025,C0348,P033,4,21778,5,82756.4,71625.64,East,Karnataka,Bengaluru,Mobile App,Express,2,Card,Cancelled,11130.76,,,
O00564,4/3/2025,C0300,P046,3,49876,15,127183.8,95091.59,South,Telangana,Hyderabad,Marketplace,Standard,4,Card,Delivered,32092.21,,,
O00565,28/05/2025,C0448,P048,3,32113,25,72254.25,64842.64,South,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,7411.61,,,
O00566,11/25/2025,C0002,P013,4,10976,5,41708.8,29494.65,South,Telangana,Hyderabad,Marketplace,Express,4,UPI,Cancelled,12214.15,,,
O00567,2/22/2025,C0241,P010,4,34294,5,130317.2,91479.52,West,Telangana,Hyderabad,Mobile App,Express,6,UPI,Cancelled,38837.68,,,
O00568,25/06/2025,C0486,P042,3,19743,15,50344.65,45742.09,South,Maharashtra,Mumbai,Mobile App,Standard,7,UPI,Cancelled,4602.56,,,
O00569,7/15/2025,C0439,P001,4,41528,30,116278.4,114024.6,West,Karnataka,Bengaluru,Marketplace,Express,6,Card,Delivered,2253.8,,,
O00570,7/10/2025,C0030,P013,5,31793,0,158965,109640.7,East,Maharashtra,Mumbai,Mobile App,Same Day,3,COD,Cancelled,49324.3,,,
O00571,4/1/2025,C0129,P015,1,45934,15,39043.9,32758.09,West,Telangana,Hyderabad,Mobile App,Standard,1,Card,Delivered,6285.81,,,
O00572,3/13/2025,C0383,P023,5,44016,30,154056,195300.92,East,Maharashtra,Pune,Marketplace,Standard,7,Net Banking,Delivered,-41244.92,,,
O00573,12/14/2025,C0332,P026,2,32269,0,64538,49484.09,South,Karnataka,Bengaluru,Marketplace,Express,6,Net Banking,Delivered,15053.91,,,
O00574,1/8/2025,C0226,P009,4,25237,0,100948,86828.67,North,Karnataka,Bengaluru,Mobile App,Express,3,Card,Cancelled,14119.33,,,
O00575,4/15/2025,C0339,P042,2,38290,35,53606,47641.28,East,Telangana,Hyderabad,Website,Standard,4,COD,Delivered,5964.72,,,
O00576,8/8/2025,C0339,P004,1,47818,5,45427.1,42949.39,North,Telangana,Hyderabad,Mobile App,Express,5,COD,Delivered,2477.71,,,
O00577,10/23/2025,C0500,P036,2,34260,0,68520,64029.78,North,Telangana,Hyderabad,Mobile App,Same Day,6,Card,Cancelled,4490.22,,,
O00578,21/07/2025,C0357,P027,2,5248,0,10496,8488.27,West,Telangana,Hyderabad,Website,Express,5,Card,Delivered,2007.73,,,
O00579,1/11/2025,C0032,P013,2,29782,20,47651.2,48510.42,South,Telangana,Hyderabad,Mobile App,Express,5,UPI,Delivered,-859.22,,,
O00580,21/04/2025,C0456,P033,3,33123,15,84463.65,80801.89,West,Telangana,Hyderabad,Marketplace,Express,3,COD,Cancelled,3661.76,,,
O00581,7/21/2025,C0474,P035,1,22385,5,21265.75,13563.48,West,Telangana,Hyderabad,Mobile App,Express,1,Card,Cancelled,7702.27,,,
O00582,8/8/2025,C0291,P022,1,37816,30,26471.2,33624.42,North,Telangana,Hyderabad,Website,Express,4,Card,Delivered,-7153.22,,,
O00583,21/01/2025,C0098,P019,1,38342,20,30673.6,33993.81,East,Telangana,Hyderabad,Mobile App,Same Day,4,Net Banking,Cancelled,-3320.21,,,
O00584,4/1/2025,C0417,P007,5,46502,5,220884.5,166562.26,East,Telangana,Hyderabad,Marketplace,Express,3,Net Banking,Cancelled,54322.24,,,
O00585,24/05/2025,C0041,P034,3,7755,0,23265,18523.29,West,Maharashtra,Pune,Website,Express,2,UPI,Delivered,4741.71,,,
O00586,23/07/2025,C0467,P015,5,48750,25,182812.5,186096.97,South,Karnataka,Bengaluru,Website,Standard,7,Net Banking,Cancelled,-3284.47,,,
O00587,9/11/2025,C0218,P045,4,21044,15,71549.6,63825.19,West,Telangana,Hyderabad,Mobile App,Same Day,1,Card,Cancelled,7724.41,,,
O00588,10/29/2025,C0265,P009,1,1765,5,1676.75,1371.4,South,Telangana,Hyderabad,Website,Express,7,Card,Delivered,305.35,,,
O00589,29/08/2025,C0071,P010,3,32449,20,77877.6,72608.76,South,Karnataka,Bengaluru,Mobile App,Express,5,COD,Delivered,5268.84,,,
O00590,23/01/2025,C0439,P010,4,22794,5,86617.2,77440.24,South,Telangana,Hyderabad,Marketplace,Express,1,Card,Cancelled,9176.96,,,
O00591,1/9/2025,C0183,P049,3,44980,15,114699,101831.73,West,Telangana,Hyderabad,Marketplace,Same Day,3,Card,Delivered,12867.27,,,
O00592,1/24/2025,C0461,P035,3,46948,-5,140844,87143.73,East,Telangana,Hyderabad,Website,Express,1,Card,Delivered,53700.27,,,
O00593,6/16/2025,C0052,P029,1,22974,-5,22974,16237.57,West,Telangana,Hyderabad,Marketplace,Express,4,Net Banking,Delivered,6736.43,,,
O00594,12/15/2025,C0430,P009,1,44203,25,33152.25,35584.47,South,Telangana,Hyderabad,Website,Express,4,Card,Cancelled,-2432.22,,,
O00595,6/10/2025,C0205,P042,2,48008,20,76812.8,62315.66,South,Telangana,Hyderabad,Marketplace,Express,3,COD,Delivered,14497.14,,,
O00596,12/16/2025,Unknown,P044,5,28141,5,133669.75,120186.13,East,Telangana,Hyderabad,Marketplace,Express,7,Card,Delivered,13483.62,,,
O00597,5/9/2025,C0387,P013,3,19488,35,40924.8,35288.37,North,Telangana,Hyderabad,Website,Same Day,6,COD,Cancelled,5636.43,,,
O00598,2/9/2025,C0153,P029,2,24341,30,34077.4,36327.61,North,Telangana,Hyderabad,Mobile App,Standard,6,COD,Cancelled,-2250.21,,,
O00599,11/7/2025,C0002,P001,1,16722,-5,16722,12995.59,West,Telangana,Hyderabad,Mobile App,Standard,3,UPI,Cancelled,3726.41,,,
O00600,9/13/2025,C0119,P041,3,15578,0,46734,32226.07,East,Telangana,Hyderabad,Website,Standard,7,Net Banking,Delivered,14507.93,,,
O01157,1/12/2025,C0470,P036,3,39488,20,94771.2,79256.43,South,Telangana,Hyderabad,Mobile App,Express,7,COD,Cancelled,15514.77,,,
O00602,5/31/2025,C0207,P024,4,40405,25,121215,114779.14,East,Telangana,Hyderabad,Website,Express,4,Card,Delivered,6435.86,,,
O00603,10/5/2025,C0290,P042,5,29668,5,140923,89490.68,East,Maharashtra,Mumbai,Website,Same Day,1,Net Banking,Delivered,51432.32,,,
O00604,16/09/2025,C0278,P025,4,48241,5,183315.8,115854.12,East,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,67461.68,,,
O00605,18/02/2025,C0308,P006,1,3824,0,3824,2794.02,South,Karnataka,Bengaluru,Website,Standard,2,Card,Delivered,1029.98,,,
O00606,8/25/2025,C0445,P018,4,45145,25,135435,137086.31,East,Telangana,Hyderabad,Website,Express,6,UPI,Delivered,-1651.31,,,
O00607,27/01/2025,C0053,P016,2,32643,35,45700.2,41514.56,North,Maharashtra,Pune,Marketplace,Standard,7,Card,Delivered,4185.64,,,
O00608,3/9/2025,C0363,P040,1,46765,0,46765,38077.9,West,Telangana,Hyderabad,Website,Standard,4,UPI,Delivered,8687.1,,,
O00609,10/19/2025,C0414,P012,5,23814,5,113116.5,103116.14,South,Telangana,Hyderabad,Website,Express,1,COD,Delivered,10000.36,,,
O00610,12/5/2025,C0288,P041,1,7498,20,5998.4,6517.18,North,Maharashtra,Mumbai,Website,Express,3,COD,Cancelled,-518.78,,,
O00611,5/21/2025,Unknown,P003,5,8960,35,31360,32088.12,West,Telangana,Hyderabad,Mobile App,Standard,3,Card,Delivered,-728.12,,,
O00612,1/30/2025,C0463,P008,4,31245,0,124980,113913.3,South,Maharashtra,Pune,Marketplace,Standard,1,COD,Delivered,11066.7,,,
O00613,8/13/2025,C0305,P029,1,19303,25,14477.25,12145.04,East,Karnataka,Bengaluru,Marketplace,Express,1,COD,Cancelled,2332.21,,,
O00614,2/19/2025,C0324,P031,1,4846,5,4603.7,3858.63,North,Telangana,Hyderabad,Marketplace,Express,2,Net Banking,Cancelled,745.07,,,
O00615,3/24/2025,C0304,P045,3,7077,-5,21231,19235.26,South,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,1995.74,,,
O00616,8/10/2025,C0003,P037,1,18421,30,12894.7,16876.3,West,Karnataka,Bengaluru,Marketplace,Express,4,Net Banking,Delivered,-3981.6,,,
O00617,7/5/2025,C0028,P001,5,16823,35,58880.5,74044.37,East,Telangana,Hyderabad,Mobile App,Standard,2,Card,Delivered,-15163.87,,,
O00618,4/2/2025,C0205,P038,5,9311,0,46555,30825.65,North,Telangana,Hyderabad,Website,Express,6,UPI,Delivered,15729.35,,,
O00619,26/07/2025,C0063,P035,1,24460,35,17122,20237.69,East,Maharashtra,Mumbai,Mobile App,Express,4,Card,Delivered,-3115.69,,,
O00620,11/27/2025,C0047,P035,3,27551,5,78520.35,52185.95,East,Maharashtra,Pune,Mobile App,Express,3,Card,Cancelled,26334.4,,,
O00621,1/23/2025,C0397,P036,5,43114,5,204791.5,193680.81,East,Telangana,Hyderabad,Website,Express,1,Card,Cancelled,11110.69,,,
O00622,9/3/2025,C0173,P015,5,1177,0,5885,4446.05,North,Telangana,Hyderabad,Mobile App,Express,1,Card,Delivered,1438.95,,,
O00623,10/18/2025,C0377,P023,3,47673,25,107264.25,128362.53,North,Telangana,Hyderabad,Marketplace,Express,1,COD,Delivered,-21098.28,,,
O00624,1/10/2025,Unknown,P040,2,13494,0,26988,19439.01,North,Maharashtra,Pune,Website,Express,1,Card,Cancelled,7548.99,,,
O00625,2/14/2025,C0257,P039,2,49201,0,98402,87002.74,South,Telangana,Hyderabad,Website,Same Day,6,Net Banking,Delivered,11399.26,,,
O00626,9/30/2025,C0144,P040,2,13216,25,19824,17811.02,West,Telangana,Hyderabad,Marketplace,Same Day,4,UPI,Cancelled,2012.98,,,
O00627,10/14/2025,C0106,P001,5,1005,35,3517.5,4636.86,South,Telangana,Hyderabad,Marketplace,Express,3,UPI,Delivered,-1119.36,,,
O00628,7/5/2025,C0478,P013,2,48744,5,92613.6,73259.58,West,Telangana,Hyderabad,Marketplace,Standard,4,UPI,Delivered,19354.02,,,
O00629,8/16/2025,Unknown,P030,4,20671,30,57878.8,56348.45,South,Maharashtra,Pune,Marketplace,Express,1,Card,Delivered,1530.35,,,
O00630,7/5/2025,C0252,P048,1,32143,0,32143,30207.41,East,Maharashtra,Pune,Mobile App,Standard,3,Net Banking,Cancelled,1935.59,,,
O00631,7/21/2025,C0283,P039,3,27414,25,61681.5,63731.86,South,Karnataka,Bengaluru,Website,Express,4,COD,Delivered,-2050.36,,,
O01738,3/23/2025,C0059,P029,5,13723,15,58322.75,48508.3,West,Telangana,Hyderabad,Website,Standard,7,UPI,Delivered,9814.45,,,
O00633,5/9/2025,C0444,P033,1,48798,20,39038.4,42954.32,North,Telangana,Hyderabad,Marketplace,Express,6,UPI,Delivered,-3915.92,,,
O00634,4/8/2025,C0422,P014,4,47348,10,170452.8,154029.38,East,Telangana,Hyderabad,Marketplace,Express,4,COD,Delivered,16423.42,,,
O00635,28/02/2025,C0220,P005,4,9983,15,33942.2,32781.17,South,Maharashtra,Mumbai,Mobile App,Express,6,Card,Cancelled,1161.03,,,
O00636,5/26/2025,C0355,P020,5,20877,15,88727.25,73767.94,South,Telangana,Hyderabad,Marketplace,Express,4,UPI,Delivered,14959.31,,,
O00637,8/2/2025,C0039,P009,1,10955,25,8216.25,7916.96,West,Maharashtra,Pune,Marketplace,Express,4,Card,Delivered,299.29,,,
O02434,7/12/2025,C0032,P026,1,46807,15,39785.95,44277.31,South,Maharashtra,Mumbai,Mobile App,Same Day,2,Card,Delivered,-4491.36,,,
O00639,11/21/2025,C0080,P049,5,40135,0,200675,173008.44,East,Telangana,Hyderabad,Marketplace,Express,1,COD,Delivered,27666.56,,,
O00640,4/4/2025,C0066,P021,4,41989,30,117569.2,152536.35,West,Telangana,Hyderabad,Website,Standard,6,Card,Delivered,-34967.15,,,
O00641,6/19/2025,C0223,P009,4,27910,35,78148,70244.22,South,Maharashtra,Pune,Website,Express,3,UPI,Delivered,7903.78,,,
O00642,6/21/2025,C0460,P008,1,45206,-5,45206,41887.75,East,Karnataka,Bengaluru,Website,Same Day,2,Card,Delivered,3318.25,,,
O00643,7/22/2025,C0073,P042,1,45237,25,33927.75,39388.48,North,Telangana,Hyderabad,Mobile App,Express,2,Net Banking,Cancelled,-5460.73,,,
O00644,6/11/2025,C0370,P025,1,33691,30,23583.7,24355.96,North,Telangana,Hyderabad,Mobile App,Express,5,COD,Delivered,-772.26,,,
O00645,10/4/2025,C0289,P006,3,3276,35,6879.6,7547.67,South,Telangana,Hyderabad,Mobile App,Express,6,Card,Delivered,-668.07,,,
O00646,11/3/2025,C0227,P038,1,4077,0,4077,3820.15,East,Telangana,Hyderabad,Mobile App,Express,6,Net Banking,Cancelled,256.85,,,
O00647,7/10/2025,C0316,P004,5,42964,25,161115,201352.55,North,Telangana,Hyderabad,Mobile App,Standard,7,Net Banking,Delivered,-40237.55,,,
O00648,18/06/2025,C0194,P006,4,14238,35,39866.4,50253.56,East,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Delivered,-10387.16,,,
O00649,13/11/2025,C0186,P050,5,28291,15,120236.75,112867.52,West,Telangana,Hyderabad,Mobile App,Express,3,Net Banking,Delivered,7369.23,,,
O00650,8/19/2025,C0499,P025,4,5482,15,18638.8,14591.65,South,Maharashtra,Pune,Mobile App,Express,7,Card,Delivered,4047.15,,,
O00651,29/07/2025,C0167,P044,5,33965,5,161333.75,104937.52,West,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,56396.23,,,
O00652,4/1/2025,C0118,P015,3,15691,0,47073,41082.58,South,Telangana,Hyderabad,Website,Express,7,Card,Delivered,5990.42,,,
O00653,20/11/2025,C0135,P041,4,20944,25,62832,70772.88,South,Telangana,Hyderabad,Marketplace,Standard,7,COD,Delivered,-7940.88,,,
O00654,12/9/2025,C0036,P022,5,8193,20,32772,32712.83,South,Karnataka,Bengaluru,Mobile App,Express,3,COD,Delivered,59.17,,,
O00655,12/18/2025,C0202,P015,2,49512,25,74268,92509.73,North,Telangana,Hyderabad,Marketplace,Standard,4,Card,Cancelled,-18241.73,,,
O00656,9/17/2025,C0480,P038,1,31903,15,27117.55,28184.45,East,Karnataka,Bengaluru,Marketplace,Express,7,Net Banking,Delivered,-1066.9,,,
O00657,5/17/2025,C0392,P015,2,32764,10,58975.2,57394.86,West,Maharashtra,Mumbai,Marketplace,Standard,3,Card,Delivered,1580.34,,,
O00658,1/12/2025,C0376,P029,1,27209,5,25848.55,21289.11,West,Telangana,Hyderabad,Marketplace,Same Day,7,Card,Delivered,4559.44,,,
O00659,8/5/2025,C0004,P043,3,33083,10,89324.1,66710.69,South,Telangana,Hyderabad,Website,Standard,4,Card,Delivered,22613.41,,,
O00660,2/3/2025,C0140,P037,1,44261,5,42047.95,30380.52,East,Telangana,Hyderabad,Website,Standard,4,Card,Delivered,11667.43,,,
O00661,3/1/2025,C0256,P009,3,19672,5,56065.2,48880.94,North,Telangana,Hyderabad,Mobile App,Standard,4,Card,Delivered,7184.26,,,
O00662,30/06/2025,C0079,P033,3,44156,35,92727.6,87142.96,East,Telangana,Hyderabad,Website,Standard,1,COD,Delivered,5584.64,,,
O00663,10/28/2025,C0385,P032,4,36049,15,122566.6,102117.4,West,Telangana,Hyderabad,Website,Express,1,Card,Cancelled,20449.2,,,
O00664,3/22/2025,C0087,P040,5,48311,35,169088.5,191365.39,South,Karnataka,Bengaluru,Mobile App,Express,4,Card,Delivered,-22276.89,,,
O00665,5/28/2025,C0489,P013,4,657,20,2102.4,2250.49,East,Telangana,Hyderabad,Website,Standard,6,UPI,Delivered,-148.09,,,
O00666,14/10/2025,C0436,P042,3,2336,35,4905.6,4388.12,North,Telangana,Hyderabad,Website,Express,2,Card,Cancelled,517.48,,,
O00667,29/03/2025,C0380,P016,2,48104,0,96208,73851.49,West,Karnataka,Bengaluru,Marketplace,Same Day,1,UPI,Delivered,22356.51,,,
O00668,11/7/2025,C0435,P008,5,26918,30,94213,82390.71,East,Telangana,Hyderabad,Mobile App,Express,6,UPI,Delivered,11822.29,,,
O00669,8/30/2025,C0372,P019,4,12741,25,38223,35014.37,West,Telangana,Hyderabad,Mobile App,Express,1,Card,Cancelled,3208.63,,,
O00670,1/23/2025,C0161,P034,1,8028,0,8028,7249,West,Telangana,Hyderabad,Website,Standard,6,UPI,Delivered,779,,,
O00671,12/9/2025,C0160,P039,1,40822,25,30616.5,38486,North,Telangana,Hyderabad,Website,Express,7,COD,Delivered,-7869.5,,,
O00672,5/4/2025,C0151,P021,5,44011,20,176044,203985.09,West,Telangana,Hyderabad,Website,Express,1,COD,Delivered,-27941.09,,,
O00673,7/22/2025,C0321,P017,2,9478,15,16112.6,15369.58,West,Telangana,Hyderabad,Website,Express,4,Net Banking,Delivered,743.02,,,
O00674,11/5/2025,C0052,P009,3,22668,5,64603.8,52987.92,North,Telangana,Hyderabad,Website,Standard,7,Card,Delivered,11615.88,,,
O00675,6/24/2025,C0205,P046,3,45737,35,96047.7,108895.79,West,Telangana,Hyderabad,Website,Express,2,Card,Delivered,-12848.09,,,
O00676,6/20/2025,C0037,P018,3,8383,0,25149,21222.16,West,Telangana,Hyderabad,Mobile App,Standard,7,COD,Cancelled,3926.84,,,
O00677,3/16/2025,C0298,P045,1,35461,10,31914.9,29159.9,North,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,2755,,,
O00678,9/30/2025,C0329,P005,1,3416,20,2732.8,3083.19,West,Maharashtra,Pune,Mobile App,Standard,5,Card,Delivered,-350.39,,,
O00679,29/03/2025,C0090,P039,1,1492,10,1342.8,1026.83,East,Telangana,Hyderabad,Marketplace,Standard,2,Net Banking,Delivered,315.97,,,
O00680,1/23/2025,C0026,P019,4,24667,15,83867.8,68546.74,East,Telangana,Hyderabad,Marketplace,Express,1,COD,Delivered,15321.06,,,
O00681,4/16/2025,C0269,P044,5,46879,10,210955.5,175821.14,West,Telangana,Hyderabad,Website,Express,2,UPI,Cancelled,35134.36,,,
O00682,9/16/2025,C0432,P014,2,47293,25,70939.5,65789.16,West,Telangana,Hyderabad,Website,Same Day,3,COD,Delivered,5150.34,,,
O00683,3/22/2025,C0178,P019,5,47822,20,191288,187295.2,South,Maharashtra,Pune,Website,Express,7,Net Banking,Delivered,3992.8,,,
O00684,11/7/2025,C0166,P050,3,43739,0,131217,114759.87,South,Maharashtra,Mumbai,Mobile App,Standard,4,Card,Delivered,16457.13,,,
O00685,24/12/2025,C0007,P023,2,26961,20,43137.6,34181.64,West,Telangana,Hyderabad,Marketplace,Express,5,Card,Cancelled,8955.96,,,
O00686,12/9/2025,C0486,P001,2,5298,15,9006.6,8922.42,North,Maharashtra,Mumbai,Marketplace,Express,3,COD,Delivered,84.18,,,
O00687,12/24/2025,C0290,P018,1,36053,5,34250.35,33224.22,West,Telangana,Hyderabad,Website,Standard,7,Card,Delivered,1026.13,,,
O00688,1/29/2025,C0402,P036,1,555,0,555,492.08,South,Karnataka,Bengaluru,Marketplace,Same Day,3,Card,Delivered,62.92,,,
O00689,3/31/2025,C0064,P010,1,14858,20,11886.4,10503.2,South,Maharashtra,Mumbai,Marketplace,Standard,5,Card,Cancelled,1383.2,,,
O00690,28/09/2025,C0344,P013,2,41959,25,62938.5,60618.44,South,Telangana,Hyderabad,Mobile App,Express,4,Net Banking,Delivered,2320.06,,,
O00691,10/21/2025,Unknown,P026,2,5295,15,9001.5,7605.98,West,Telangana,Hyderabad,Mobile App,Express,3,UPI,Delivered,1395.52,,,
O00692,17/04/2025,C0278,P034,2,24225,20,38760,41553.16,East,Telangana,Hyderabad,Marketplace,Express,5,COD,Delivered,-2793.16,,,
O00693,4/27/2025,C0034,P017,1,21662,25,16246.5,20515.77,West,Telangana,Hyderabad,Mobile App,Express,6,UPI,Delivered,-4269.27,,,
O00694,12/21/2025,C0466,P028,3,3694,20,8865.6,6948.34,West,Telangana,Hyderabad,Mobile App,Same Day,4,COD,Delivered,1917.26,,,
O00695,10/22/2025,C0486,P009,1,24651,-5,24651,20938.09,South,Telangana,Hyderabad,Marketplace,Standard,3,Net Banking,Delivered,3712.91,,,
O00696,15/04/2025,C0416,P012,4,32517,25,97551,108294.04,East,Karnataka,Bengaluru,Website,Same Day,7,Card,Delivered,-10743.04,,,
O00697,4/5/2025,C0308,P027,5,23408,15,99484,106151.38,West,Telangana,Hyderabad,Mobile App,Same Day,2,COD,Delivered,-6667.38,,,
O00698,8/5/2025,C0210,P009,3,2076,0,6228,4259.16,East,Telangana,Hyderabad,Website,Express,5,COD,Delivered,1968.84,,,
O00699,4/11/2025,C0010,P027,2,34166,5,64915.4,60692.02,South,Telangana,Hyderabad,Marketplace,Standard,5,COD,Cancelled,4223.38,,,
O00700,25/06/2025,C0222,P045,4,47637,15,161965.8,119410.58,North,Telangana,Hyderabad,Website,Express,2,COD,Delivered,42555.22,,,
O00701,6/28/2025,C0278,P003,4,17512,35,49033.6,64192.44,East,Telangana,Hyderabad,Website,Express,4,Card,Delivered,-15158.84,,,
O00702,1/6/2025,C0418,P001,5,38123,10,171553.5,172101.43,West,Telangana,Hyderabad,Website,Express,7,Card,Cancelled,-547.93,,,
